schoolid,schoolName,city,zip,lowGrade,highGrade,schoolLevel,isCharterSchool,isMagnetSchool,isVirtualSchool,isTitleISchool,rank,rankOf,rankStars,rankLevel,rankStatewidePercentage,averageStandardScore,isPrivate
64030006658,Nokomis Elementary,Ukiah,95482,K,5,Elementary,No,No,No,Yes,5073,5789,1,Elementary,12.37,17.0282,FALSE
64030006659,Oak Manor Elementary,Ukiah,95482,K,6,Elementary,No,No,No,Yes,4349,5789,1,Elementary,24.87,25.13433,FALSE
69101911685,Orr Creek,Ukiah,95482,K,12,Other,No,No,No,Yes,,,,,,,FALSE
61488014187,Early Childhood Education Center - Carver Campus,Stanton,90680,,,,No,(n/a),(n/a),(n/a),,,,,,,FALSE
62343003562,Robert M. Pyles STEM Academy,Stanton,90680,K,6,Elementary,No,No,No,Yes,1983,5789,3,Elementary,65.75,61.70314,FALSE
69999908724,St Polycarp Catholic School,Stanton,90680,K,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999906561,Halstom Academy,Laguna Hills,92653,6,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999953752,Halstrom Academy,Laguna Hills,92653,6,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
63386005303,Laguna Hills High,Laguna Hills,92653,9,12,High,No,Yes,No,No,313,2133,4,High,85.33,82.55618,FALSE
63386005305,Lomarena Elementary,Laguna Hills,92653,K,6,Elementary,No,No,No,No,1642,5789,4,Elementary,71.64,69.04893,FALSE
69999907046,New Vista School,Laguna Hills,92653,6,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999953951,Pathway School Inc.,Laguna Hills,92653,2,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
63386005312,San Joaquin Elementary,Laguna Hills,92653,K,6,Elementary,No,No,No,Yes,3294,5789,2,Elementary,43.1,38.25137,FALSE
63386005317,Valencia Elementary,Laguna Hills,92653,K,6,Elementary,No,Yes,No,No,591,5789,4,Elementary,89.79,90.97562,FALSE
63417010048,Alternative Learning Center,Highland,92346,1,12,Other,No,No,No,Yes,,,,,,,FALSE
63207009619,Arroyo Verde Elementary,Highland,92346,K,5,Elementary,No,No,No,Yes,1680,5789,4,Elementary,70.98,68.41142,FALSE
63207011101,Beattie Middle,Highland,92346,6,8,Middle,No,No,No,No,969,2715,3,Middle,64.31,57.26375,FALSE
63417005348,Belvedere Elementary,Highland,92346,K,6,Elementary,No,Yes,No,Yes,2948,5789,2,Elementary,49.08,44.00146,FALSE
63417005353,Cole Elementary,Highland,92346,K,6,Elementary,No,No,No,Yes,4566,5789,1,Elementary,21.13,22.7242,FALSE
63207007269,Cram Elementary,Highland,92346,K,5,Elementary,No,No,No,Yes,1095,5789,4,Elementary,81.08,81.52468,FALSE
63417005355,Cypress Elementary,Highland,92346,K,6,Elementary,No,No,No,Yes,4774,5789,1,Elementary,17.53,20.28607,FALSE
60232614321,Entrepreneur High,Highland,92346,9,12,High,Yes,No,No,Yes,,,,,,,FALSE
63207011102,Highland Grove Elementary,Highland,92346,K,5,Elementary,No,No,No,Yes,1054,5789,4,Elementary,81.79,82.31546,FALSE
63417008959,Highland Pacific Elementary,Highland,92346,K,6,Elementary,No,No,No,Yes,3966,5789,2,Elementary,31.49,29.55921,FALSE
69999905609,Anne Sullivan Preschool & Kindergarten,Wildomar,92595,PK,1,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999953627,Bundy Canyon Christian School,Wildomar,92595,K,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999905833,California Lutheran High School,Wildomar,92595,9,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999906177,Cornerstone Christian School,Wildomar,92595,K,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60002705011,David A. Brown Middle,Wildomar,92595,6,8,Middle,No,No,No,Yes,1743,2715,2,Middle,35.8,31.19009,FALSE
60002702452,Donald Graham Elementary,Wildomar,92595,K,6,Elementary,No,No,No,No,2504,5789,3,Elementary,56.75,51.82336,FALSE
60002709489,Elsinore High,Wildomar,92595,9,12,High,No,No,No,No,1287,2133,2,High,39.66,37.13943,FALSE
69999953706,Faith Baptist Academy,Wildomar,92595,K,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60148714233,Mojave River Academy - Route 66,Victorville,92595,K,12,Other,Yes,No,No,(n/a),,,,,,,FALSE
60002711037,Ronald Reagan Elementary,Wildomar,92595,K,6,Elementary,No,No,No,No,3429,5789,2,Elementary,40.77,36.46326,FALSE
60369000324,Baldwin Park High,Baldwin Park,91706,9,12,High,No,No,No,Yes,888,2133,3,High,58.37,53.627,FALSE
60369000326,Central Elementary,Baldwin Park,91706,K,6,Elementary,No,No,No,Yes,4920,5789,1,Elementary,15.01,18.75692,FALSE
60369000325,Charles Bursch Elementary,Baldwin Park,91706,K,6,Elementary,No,No,No,Yes,4787,5789,1,Elementary,17.31,20.1448,FALSE
60369000327,Charles D. Jones Junior High,Baldwin Park,91706,7,8,Middle,No,No,No,Yes,1906,2715,1,Middle,29.8,27.23646,FALSE
60369000328,De Anza Elementary,Baldwin Park,91706,K,6,Elementary,No,No,No,Yes,2974,5789,2,Elementary,48.63,43.52738,FALSE
69999953693,East Valley Sda School,Baldwin Park,91706,K,7,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60369000329,Elwin Elementary,Baldwin Park,91706,K,6,Elementary,No,No,No,Yes,4209,5789,1,Elementary,27.29,26.83384,FALSE
60369000331,Ernest R. Geddes Elementary,Baldwin Park,91706,K,5,Elementary,No,No,No,Yes,4106,5789,1,Elementary,29.07,27.9517,FALSE
60369000330,Foster Elementary,Baldwin Park,91706,K,6,Elementary,No,No,No,Yes,2633,5789,3,Elementary,54.52,49.35928,FALSE
60369000333,Jerry D. Holland Middle,Baldwin Park,91706,6,8,Middle,No,No,No,Yes,1752,2715,2,Middle,35.47,30.99331,FALSE
62250002702,Burbank Elementary,Long Beach,90814,K,5,Elementary,No,No,No,Yes,2634,5789,3,Elementary,54.5,49.35683,FALSE
62250002714,Fremont Elementary,Long Beach,90814,K,5,Elementary,No,No,No,No,427,5789,5,Elementary,92.62,93.15549,FALSE
69999944618,Maple Village Waldorf School,Long Beach,90814,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999930513,Gan Israel Preschool,Tarzana,91356,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62271003289,Gaspar De Portola Charter Middle,Tarzana,91356,6,8,Middle,Yes,Yes,No,Yes,583,2715,4,Middle,78.53,75.75049,FALSE
62271003210,Nestle Avenue Charter,Tarzana,91356,K,5,Elementary,Yes,No,No,Yes,2103,5789,3,Elementary,63.67,59.49343,FALSE
62271003390,Tarzana Elementary,Tarzana,91356,K,5,Elementary,No,No,No,Yes,4357,5789,1,Elementary,24.74,25.04068,FALSE
62271003462,Wilbur Charter For Enriched Academics,Tarzana,91356,K,5,Elementary,Yes,No,No,No,1451,5789,4,Elementary,74.94,73.47215,FALSE
69999909279,Woodcrest School,Tarzana,91356,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999935093,Barstow Christian School,Barstow,92311,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60402014398,Barstow Fine Arts Academy,Barstow,92311,K,6,Elementary,No,Yes,No,Yes,,,,,,,FALSE
60402000355,Barstow High,Barstow,92311,9,12,High,No,No,No,Yes,1423,2133,2,High,33.29,30.39941,FALSE
60402000356,Barstow Junior High,Barstow,92311,7,8,Middle,No,No,No,Yes,2541,2715,0,Middle,6.41,10.42348,FALSE
60402013771,Barstow STEM Academy,Barstow,92311,5,8,Middle,No,Yes,No,Yes,795,2715,4,Middle,70.72,64.87041,FALSE
60402012957,BUSD School of Opportunity,Barstow,92311,7,12,High,No,No,No,Yes,,,,,,,FALSE
60402000357,Cameron Elementary,Barstow,92311,K,6,Elementary,No,No,No,Yes,5113,5789,1,Elementary,11.68,16.5368,FALSE
60402000358,Central High (Continuation),Barstow,92311,9,12,High,No,No,No,Yes,1751,2133,1,High,17.91,15.58777,FALSE
60402011946,Challenges Community Day,Barstow,92311,K,6,Elementary,No,No,No,Yes,,,,,,,FALSE
60402000359,Crestline Elementary,Barstow,92311,K,6,Elementary,No,No,No,Yes,5776,5789,0,Elementary,0.22,3.66885,FALSE
63801006398,Adams Elementary,Stockton,95207,K,8,Elementary,No,No,No,Yes,5329,5789,0,Elementary,7.95,13.74873,FALSE
69999940438,Brookside Christian School,Stockton,95207,K,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62703013884,Delta Bridges Charter,Stockton,95207,K,8,Elementary,Yes,No,No,Yes,5644,5789,0,Elementary,2.5,8.54917,FALSE
63801014471,Flora Arca Mata,Stockton,95207,,,,No,No,No,(n/a),,,,,,,FALSE
60162813064,Humphreys College Academy of Business Law and Education,Stockton,95207,K,12,Other,Yes,No,No,(n/a),,,,,,,FALSE
62169013919,John McCandless Charter,Stockton,95207,K,8,Elementary,Yes,No,No,Yes,573,5789,5,Elementary,90.1,91.33242,FALSE
62169002577,John R. Williams,Stockton,95207,K,6,Elementary,No,No,No,Yes,4112,5789,1,Elementary,28.97,27.91331,FALSE
63801006417,Kohl Open Elementary,Stockton,95207,K,8,Elementary,No,Yes,No,Yes,4751,5789,1,Elementary,17.93,20.49483,FALSE
62169002578,Lincoln Elementary,Stockton,95207,K,6,Elementary,No,No,No,Yes,2949,5789,2,Elementary,49.06,43.98313,FALSE
62169002579,Lincoln High,Stockton,95207,9,12,High,No,No,No,No,421,2133,4,High,80.26,76.7909,FALSE
62271012566,Ambassador School-Global Education,Los Angeles,90005,K,5,Elementary,No,No,No,Yes,4921,5789,1,Elementary,14.99,18.75088,FALSE
62271012559,Ambassador-Global Leadership,Los Angeles,90005,6,12,High,No,No,No,Yes,1433,2133,2,High,32.82,29.92408,FALSE
60248413145,Equitas Academy #2,Los Angeles,90005,5,8,Middle,Yes,No,No,Yes,994,2715,3,Middle,63.39,56.02107,FALSE
60212813970,Equitas Academy 4,Los Angeles,90005,5,8,Middle,Yes,No,No,Yes,,,,,,,FALSE
60208513756,Everest Value,Los Angeles,90005,K,8,Elementary,Yes,No,No,Yes,3394,5789,2,Elementary,41.37,36.92603,FALSE
62271003092,Hoover Street Elementary,Los Angeles,90005,K,5,Elementary,No,No,No,Yes,1846,5789,3,Elementary,68.11,64.9174,FALSE
62271002875,John Burroughs Middle,Los Angeles,90005,6,8,Middle,No,Yes,No,Yes,894,2715,3,Middle,67.07,61.00177,FALSE
69999953818,Korean Education Center Online School,Los Angeles,90005,8,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62271012270,Los Angeles High School of the Arts,Los Angeles,90005,9,12,High,No,No,No,Yes,1502,2133,1,High,29.58,26.34405,FALSE
62271012370,School for the Visual Arts and Humanities,Los Angeles,90005,9,12,High,No,No,No,Yes,1059,2133,3,High,50.35,46.82942,FALSE
62100002518,Agoura High,Agoura,91301,9,12,High,No,No,No,No,473,2133,4,High,77.82,74.01792,FALSE
69999908896,Born Learners School,Agoura Hills,91301,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62100012838,Buttercup Pre-School,Agoura Hills,91301,,,,No,(n/a),(n/a),(n/a),,,,,,,FALSE
69999906739,Ilan Ramon Day School,Agoura,91301,PK,5,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62100002521,Indian Hills Continuation High,Agoura,91301,9,12,High,No,No,No,No,,,,,,,FALSE
62100002522,Lindero Canyon Middle,Agoura,91301,6,8,Middle,No,No,No,No,467,2715,4,Middle,82.8,80.65371,FALSE
62100012182,Mariposa School of Global Education,Agoura,91301,K,8,Elementary,No,No,No,Yes,1728,5789,4,Elementary,70.15,67.338,FALSE
69999942256,Montessori School Of Agoura,Agoura,91301,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62100002525,Sumac Elementary,Agoura,91301,K,5,Elementary,No,No,No,Yes,1244,5789,4,Elementary,78.51,78.26361,FALSE
62100002527,Willow Elementary,Agoura,91301,K,5,Elementary,No,No,No,No,187,5789,5,Elementary,96.77,96.44022,FALSE
69999953577,Alt School,San Francisco,94103,K,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
63441005590,Carmichael (Bessie)/FEC,San Francisco,94103,K,8,Elementary,No,No,No,Yes,5112,5789,1,Elementary,11.69,16.54367,FALSE
63441005646,Marshall Elementary,San Francisco,94103,K,5,Elementary,No,No,No,Yes,4399,5789,1,Elementary,24.01,24.5839,FALSE
69999944669,Presidio Knolls School,San Francisco,94103,PK,5,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999930749,San Francisco Friends School,San Francisco,94103,K,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62403003612,Alhambra Senior High,Martinez,94553,9,12,High,No,No,No,No,207,2133,5,High,90.3,88.45494,FALSE
62403007071,Briones (Alternative),Martinez,94553,K,12,Other,No,No,No,No,,,,,,,FALSE
62637003950,Hidden Valley Elementary,Martinez,94553,K,5,Elementary,No,No,No,No,1947,5789,3,Elementary,66.37,62.47145,FALSE
69999953788,Jesus Our Restorer Christian School,Pacheco,94553,K,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62403009579,John Muir Elementary,Martinez,94553,K,5,Elementary,No,No,No,Yes,2582,5789,3,Elementary,55.4,50.28445,FALSE
62403003614,John Swett Elementary,Martinez,94553,K,5,Elementary,No,No,No,No,1378,5789,4,Elementary,76.2,75.02941,FALSE
62403003615,Las Juntas Elementary,Martinez,94553,K,5,Elementary,No,No,No,Yes,4810,5789,1,Elementary,16.91,19.89609,FALSE
62403012601,Martinez Early Intervention Preschool Program (MEIPP),Martinez,94553,,,,No,(n/a),(n/a),(n/a),,,,,,,FALSE
62403003618,Martinez Junior High,Martinez,94553,6,8,Middle,No,No,No,No,1118,2715,3,Middle,58.82,51.32367,FALSE
62403000178,Morello Park Elementary,Martinez,94553,K,5,Elementary,No,No,No,No,855,5789,4,Elementary,85.23,85.88803,FALSE
69999953630,California University Fce High School,Irvine,92612,9,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999953753,Halstrom Academy - Newport Beach,Irvine,92612,6,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
68450007062,Rancho San Joaquin Middle,Irvine,92612,7,8,Middle,No,No,No,No,44,2715,5,Middle,98.38,97.83625,FALSE
69999909054,Turtle Rock Preschool & Kindergarten,Irvine,92612,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
68450007067,University High,Irvine,92612,9,12,High,No,No,No,No,125,2133,5,High,94.14,93.51202,FALSE
68450007068,University Park Elementary,Irvine,92612,K,6,Elementary,No,No,No,Yes,1121,5789,4,Elementary,80.64,81.02401,FALSE
69999909153,Village Montessori School Of Irvine,Irvine,92612,PK,3,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
64098006743,Anacapa Middle,Ventura,93003,6,8,Middle,No,No,No,Yes,1225,2715,3,Middle,54.88,47.32164,FALSE
64098006746,Balboa Middle,Ventura,93003,6,8,Middle,No,No,No,No,824,2715,3,Middle,69.65,63.67898,FALSE
64098006747,Blanche Reynolds Elementary,Ventura,93003,K,5,Elementary,No,No,No,Yes,3725,5789,2,Elementary,35.65,32.58581,FALSE
64098006748,Buena High,Ventura,93003,9,12,High,No,No,No,No,755,2133,3,High,64.6,59.41828,FALSE
69999906133,College Heights Christian School,Ventura,93003,K,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
64098006753,Elmhurst Elementary,Ventura,93003,K,5,Elementary,No,No,No,Yes,3747,5789,2,Elementary,35.27,32.32082,FALSE
64098008668,Foothill Technology High,Ventura,93003,9,12,High,No,Yes,No,No,93,2133,5,High,95.64,95.32394,FALSE
60201210451,Golden Valley Charter,Ventura,93003,K,12,Other,Yes,No,No,(n/a),,,,,,,FALSE
64098007931,Homestead (Alternative),Ventura,93003,K,8,Elementary,No,No,No,No,,,,,,,FALSE
64098006755,Loma Vista Elementary,Ventura,93003,K,5,Elementary,No,No,No,No,1075,5789,4,Elementary,81.43,81.94941,FALSE
60172414234,AeroSTEM Academy,Yuba City,95991,6,12,High,Yes,No,No,Yes,,,,,,,FALSE
64347007028,Albert Powell Continuation,Yuba City,95991,10,12,High,No,No,No,Yes,1583,2133,1,High,25.79,21.40166,FALSE
64347007029,April Lane Elementary,Yuba City,95991,K,5,Elementary,No,No,No,Yes,3955,5789,2,Elementary,31.68,29.7462,FALSE
64347007030,Barry Elementary,Yuba City,95991,K,8,Elementary,No,No,No,Yes,2496,5789,3,Elementary,56.88,51.95936,FALSE
64347007031,Bridge Street Elementary,Yuba City,95991,K,5,Elementary,No,No,No,Yes,5108,5789,1,Elementary,11.76,16.5856,FALSE
64347007033,Gray Avenue Middle,Yuba City,95991,6,8,Middle,No,No,No,Yes,2063,2715,1,Middle,24.01,22.90548,FALSE
64347007034,King Avenue Elementary,Yuba City,95991,K,5,Elementary,No,No,No,Yes,4476,5789,1,Elementary,22.68,23.62984,FALSE
64347007036,Lincrest Elementary,Yuba City,95991,K,5,Elementary,No,No,No,Yes,2832,5789,3,Elementary,51.08,45.75268,FALSE
64347007037,Park Avenue Elementary,Yuba City,95991,K,5,Elementary,No,No,No,Yes,4765,5789,1,Elementary,17.69,20.39629,FALSE
64347011930,Riverbend Elementary,Yuba City,95991,K,8,Elementary,No,No,No,Yes,3171,5789,2,Elementary,45.22,40.31096,FALSE
69999953853,Manzanita School And Institute,Topanga,90290,4,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62271003401,Topanga Elementary Charter,Topanga,90290,K,6,Elementary,Yes,No,No,No,915,5789,4,Elementary,84.19,84.75867,FALSE
60191107296,Academy for Academic Excellence,Apple Valley,92307,K,12,Other,Yes,No,No,Yes,,,,,,,FALSE
69999905626,Apple Valley Christian School,Apple Valley,92307,PK,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
69999948376,Bright Futures Academy-Apple Valley,Apple Valley,92307,2,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60001709103,Desert Knolls Elementary,Apple Valley,92307,K,6,Elementary,No,No,No,Yes,3899,5789,2,Elementary,32.65,30.38585,FALSE
60001708297,Granite Hills High,Apple Valley,92307,9,12,High,No,No,No,Yes,1315,2133,2,High,38.35,36.02654,FALSE
60001712663,Phoenix Academy,Apple Valley,92307,K,8,Elementary,No,No,No,Yes,5471,5789,0,Elementary,5.49,11.74138,FALSE
60001709101,Rancho Verde Elementary,Apple Valley,92307,K,6,Elementary,No,No,No,Yes,4620,5789,1,Elementary,20.19,22.14361,FALSE
60001705167,Sycamore Rocks Elementary,Apple Valley,92307,K,6,Elementary,No,No,No,Yes,3188,5789,2,Elementary,44.93,39.99159,FALSE
60001709102,Yucca Loma Elementary,Apple Valley,92307,K,6,Elementary,No,No,No,Yes,4159,5789,1,Elementary,28.16,27.37045,FALSE
63066009996,Bryant Ranch Elementary,Yorba Linda,92887,K,5,Elementary,No,No,No,No,318,5789,5,Elementary,94.51,94.65872,FALSE
69999908474,St Francis Of Assisi School,Yorba Linda,92887,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
63066009177,Travis Ranch,Yorba Linda,92887,K,8,Elementary,No,No,No,No,881,5789,4,Elementary,84.78,85.57131,FALSE
61269001429,Capistrano Elementary,Modesto,95354,K,6,Elementary,No,No,No,Yes,3025,5789,2,Elementary,47.75,42.6832,FALSE
62513003729,El Vista Elementary,Modesto,95354,K,6,Elementary,No,No,No,Yes,4394,5789,1,Elementary,24.1,24.62519,FALSE
62513003730,Enslen Elementary,Modesto,95354,K,6,Elementary,No,No,No,No,1992,5789,3,Elementary,65.59,61.42413,FALSE
62513003740,La Loma Junior High,Modesto,95354,7,8,Middle,No,No,No,Yes,1664,2715,2,Middle,38.71,33.6058,FALSE
62513003757,Orville Wright Elementary,Modesto,95354,K,6,Elementary,No,No,No,Yes,5671,5789,0,Elementary,2.04,7.68164,FALSE
69999908263,Small World Christian School,Modesto,95354,PK,1,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60242113669,Stanislaus Alternative Charter,Modesto,95354,9,12,High,Yes,No,No,(n/a),,,,,,,FALSE
62513003756,Wilson Elementary,Modesto,95354,K,6,Elementary,No,No,No,Yes,4950,5789,1,Elementary,14.49,18.47361,FALSE
60014411499,Yosemite Regional Occupational Program,Modesto,95354,11,12,High,No,(n/a),No,(n/a),,,,,,,FALSE
69999942053,Bethany Christian School,Wasco,93280,1,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
64140014394,James A. Forrest Elementary,Wasco,93280,K,5,Elementary,No,No,No,Yes,,,,,,,FALSE
64140000417,John L. Prueitt Elementary,Wasco,93280,K,5,Elementary,No,No,No,Yes,3406,5789,2,Elementary,41.16,36.77487,FALSE
64140006845,Karl F. Clemens Elementary,Wasco,93280,K,5,Elementary,No,No,No,Yes,5358,5789,0,Elementary,7.45,13.4343,FALSE
60172814205,Kings Valley Academy II,Hanford,93280,K,12,Other,Yes,No,No,(n/a),,,,,,,FALSE
69999907631,North Kern Christian School,Wasco,93280,PK,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60007410812,North Kern Vocational Training Center,Wasco,93280,9,12,High,No,(n/a),(n/a),(n/a),,,,,,,FALSE
64140006846,Palm Avenue Middle,Wasco,93280,6,8,Middle,No,No,No,Yes,,,,,,,FALSE
63135004865,Pond Elementary,Wasco,93280,K,8,Elementary,No,No,No,Yes,4832,5789,1,Elementary,16.53,19.63425,FALSE
63633006192,Semitropic Elementary,Wasco,93280,K,8,Elementary,No,No,No,Yes,5661,5789,0,Elementary,2.21,8.11368,FALSE
61674009847,Anthony W. Ochoa Middle,Hayward,94545,7,8,Middle,No,No,No,Yes,1357,2715,3,Middle,50.02,42.79431,FALSE
69999953629,Calforina Crosspoint Academy,Hayward,94545,6,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60008510732,Eden Area Regional Occupational Program,Hayward,94545,10,12,High,No,(n/a),(n/a),(n/a),,,,,,,FALSE
61674002110,Eden Gardens Elementary,Hayward,94545,K,6,Elementary,No,No,No,Yes,4302,5789,1,Elementary,25.69,25.59251,FALSE
60164711849,Impact Academy of Arts & Technology,Hayward,94545,6,12,High,Yes,No,No,Yes,696,2133,3,High,67.37,61.97117,FALSE
60181510737,Leadership Public Schools - Hayward,Hayward,94545,9,12,High,Yes,No,No,Yes,689,2133,3,High,67.7,62.33995,FALSE
61674002121,Lorin A. Eden Elementary,Hayward,94545,K,6,Elementary,No,No,No,Yes,3585,5789,2,Elementary,38.07,34.35312,FALSE
61674002107,Martin Luther King Junior Middle,Hayward,94545,7,8,Middle,No,No,No,Yes,1121,2715,3,Middle,58.71,51.20153,FALSE
69999944632,Montessori Children's House Of Hayward,Hayward,94545,K,3,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
61674002124,Mt. Eden High,Hayward,94545,9,12,High,No,No,No,Yes,993,2133,3,High,53.45,49.49013,FALSE
69999953848,Little Scholars Academy Of California,Orange,92868,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
62865004446,Portola Middle,Orange,92868,6,8,Middle,No,No,No,Yes,2017,2715,1,Middle,25.71,24.215,FALSE
62865004453,Sycamore Elementary,Orange,92868,K,6,Elementary,No,No,No,Yes,3855,5789,2,Elementary,33.41,30.97664,FALSE
60211314191,Unity Middle College High,Orange,92868,9,12,High,Yes,No,No,Yes,734,2133,3,High,65.59,60.25367,FALSE
62865004458,West Orange Elementary,Orange,92868,K,6,Elementary,No,No,No,Yes,2024,5789,3,Elementary,65.04,60.75736,FALSE
63441005681,Cobb (William L.) Elementary,San Francisco,94115,K,5,Elementary,No,No,No,Yes,5180,5789,1,Elementary,10.52,15.78993,FALSE
69999906157,Convent & Stuart Hall,San Francisco,94115,K,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60215503982,Creative Arts Charter,San Francisco,94115,K,8,Elementary,Yes,No,No,Yes,642,5789,4,Elementary,88.91,90.02993,FALSE
69999906333,Drew School,San Francisco,94115,9,12,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
60242607725,Gateway High,San Francisco,94115,9,12,High,Yes,No,No,Yes,502,2133,4,High,76.47,71.77295,FALSE
60186112800,Gateway Middle,San Francisco,94115,6,8,Middle,Yes,No,No,Yes,990,2715,3,Middle,63.54,56.2881,FALSE
69999906685,Hamlin School,San Francisco,94115,K,8,Private,(n/a),(n/a),(n/a),(n/a),,,,,,,TRUE
