,zipcode,county_name,city,population,population_rank,city_name,aland,median_household_income,average_household_income,per_capita_income,percent_of_households_with_incomes_200000_or_more,householder_under_25_years,householder_65_years_and_over,hhi_lt_25k,hhi_200k_or_more,race_and_ethnicity_total,population_density_sq_mi,median_age,educational_attainment_bachelors,educational_attainment_graduate,family_poverty_pct,unemployment_pct,housing_units,median_value_of_owner_occupied_units
823,94705,Alameda,Berkeley,121485,50,Berkeley; Oakland,8560734,125104,197179,86202,0.321,48295,104783,669,1855,13527,4092.0,43.2,0.349,0.4758,0.01,0.037,6097,1235900
824,94705,Alameda,Oakland,425097,8,Berkeley; Oakland,8560734,125104,197179,86202,0.321,48295,104783,669,1855,13527,4092.0,43.2,0.349,0.4758,0.01,0.037,6097,1235900
825,94706,Alameda,Berkeley,121485,50,Albany; Berkeley,3824972,100461,133068,50912,0.222,52417,84342,879,1775,21218,14370.0,36.6,0.3281,0.4082,0.06198,0.03302,8394,884300
826,94707,Alameda; Contra Costa,Berkeley,121485,50,Berkeley; Kensington,4390730,154184,219259,91958,0.3818,43176,116757,290,1850,11767,6940.0,52.5,0.32,0.537,0.025,0.03302,5050,1172000
827,94708,Alameda; Contra Costa,Berkeley,121485,50,Berkeley; Kensington,8784605,170139,219485,92609,0.413,43176,132984,208,1959,11394,3360.0,50.5,0.3171,0.554,0.010994,0.042,5023,1112900
828,94710,Alameda,Berkeley,121485,50,Albany; Berkeley,5575204,81907,108956,44935,0.1371,48906,54375,548,425,7893,3666.0,35.5,0.295,0.27,0.073,0.069,3315,849300
829,95117,Santa Clara,San Jose,1027690,3,Campbell; San Jose; Santa Clara,6649501,95726,133001,48809,0.192,83611,49375,1483,2078,30369,11830.0,35.1,0.259,0.1741,0.063,0.04602,11544,1006000
830,95117,Santa Clara,Santa Clara,127721,47,Campbell; San Jose; Santa Clara,6649501,95726,133001,48809,0.192,83611,49375,1483,2078,30369,11830.0,35.1,0.259,0.1741,0.063,0.04602,11544,1006000
831,95119,Santa Clara,San Jose,1027690,3,San Jose,7338479,126860,150446,49351,0.2241,61689,81741,194,719,10027,3538.0,40.4,0.269,0.157,0.034,0.05,3274,850300
832,95120,Santa Clara,San Jose,1027690,3,San Jose,102930209,206531,235212,78405,0.516,61689,109250,617,6461,38122,959.0,46.3,0.3691,0.353,0.02802,0.034,12877,1377200
833,95121,Santa Clara,San Jose,1027690,3,San Jose,11472964,106394,128274,35138,0.1891,37500,78333,1037,1846,37531,8470.0,40.5,0.2241,0.09296,0.076,0.05,9946,707000
834,95122,Santa Clara,San Jose,1027690,3,San Jose,12315923,78734,98795,23830,0.09204,61827,54563,1572,1163,56121,11800.0,33.8,0.12103,0.04,0.101,0.05603,13130,594000
835,95124,Santa Clara,San Jose,1027690,3,Cambrian Park; San Jose,16947563,155550,184769,62934,0.353,61689,84203,984,6084,51455,7864.0,39.4,0.316,0.23,0.018,0.03099,17792,1102000
836,95125,Santa Clara,San Jose,1027690,3,Campbell; San Jose,20703047,118788,172754,69752,0.294,32461,62347,2086,6198,53155,6650.0,41.4,0.316,0.234,0.026,0.04398,21924,1077200
837,95127,Santa Clara,San Jose,1027690,3,Alum Rock; East Foothills; San Jose,33661844,98692,120413,31775,0.156,49236,71285,1468,2581,66256,5096.0,35.7,0.156,0.075,0.05103,0.05,17056,692000
838,95128,Santa Clara,Burbank,103703,71,Burbank; Campbell; Fruitdale; San Jose,10103247,93455,127726,49094,0.198,55893,63279,1714,2730,36975,9480.0,36.7,0.265,0.17,0.055,0.026,14828,909300
839,95128,Santa Clara,San Jose,1027690,3,Burbank; Campbell; Fruitdale; San Jose,10103247,93455,127726,49094,0.198,55893,63279,1714,2730,36975,9480.0,36.7,0.265,0.17,0.055,0.026,14828,909300
840,95129,Santa Clara,San Jose,1027690,3,San Jose,11699012,148068,180475,64455,0.3518,61689,64084,1358,4900,39741,8800.0,41.2,0.3218,0.396,0.03302,0.03099,14701,1462100
841,95130,Santa Clara,San Jose,1027690,3,San Jose,4011047,127772,162460,57954,0.312,51563,66442,475,1604,14660,9464.0,39.0,0.314,0.279,0.02,0.03099,5319,1216700
842,95131,Santa Clara,San Jose,1027690,3,San Jose,15108208,126757,154356,49657,0.27,57684,66570,882,2616,31236,5356.0,36.8,0.301,0.246,0.043,0.05,10080,827800
843,95132,Santa Clara,San Jose,1027690,3,San Jose,133123089,121288,144449,43386,0.251,61689,68485,1171,3019,41790,813.0,40.8,0.296,0.1709,0.047,0.061,12371,904200
844,95133,Santa Clara,San Jose,1027690,3,San Jose,8275846,86686,115768,37105,0.156,57500,44092,1626,1365,28565,8936.0,39.1,0.221,0.1421,0.115,0.07104,8953,746500
845,95134,Santa Clara,San Jose,1027690,3,San Jose,26076143,150131,161765,70376,0.286,103583,43875,904,3561,29349,2916.0,30.6,0.304,0.4568,0.037,0.03198,13728,224600
846,95135,Santa Clara,San Jose,1027690,3,San Jose,78383648,148438,182162,63410,0.3508,61689,67262,567,2647,22015,727.5,46.7,0.304,0.314,0.027,0.03099,7730,1026900
847,95136,Santa Clara,San Jose,1027690,3,San Jose,12072092,112074,138183,46997,0.213,64531,71262,1204,3350,47476,10184.0,36.3,0.293,0.1609,0.05,0.039,16163,798300
848,95138,Santa Clara,San Jose,1027690,3,San Jose,67504974,179724,228828,69454,0.444,61689,90795,260,2729,20674,793.0,40.4,0.313,0.2742,0.02301,0.052,6260,1021400
849,95139,Santa Clara,San Jose,1027690,3,San Jose,3188080,139612,152388,47142,0.232,61689,64875,127,518,7363,5980.0,39.7,0.292,0.134,0.025,0.04398,2268,784900
850,95148,Santa Clara,San Jose,1027690,3,San Jose,24409621,138763,157665,41013,0.259,87000,89597,815,3110,48273,5120.0,40.3,0.2742,0.1271,0.052,0.06,12127,865000
851,95202,San Joaquin,Stockton,309228,13,Stockton,2791932,14822,28973,14840,0.007996,25169,12173,2064,22,6066,5628.0,39.2,0.073,0.037,0.3882,0.125,3888,216900
852,95203,San Joaquin,Stockton,309228,13,Stockton,15980383,44922,59761,22045,0.021,16250,41563,1580,114,15487,2510.0,34.4,0.09796,0.053,0.198,0.12103,6041,226400
853,95204,San Joaquin,Stockton,309228,13,Country Club; Stockton,13209885,53077,73276,29062,0.048,42397,45017,2548,536,28667,5620.0,37.0,0.126,0.07,0.115,0.089,12187,244700
854,95205,San Joaquin,Stockton,309228,13,August; Kennedy; Stockton,23535697,36444,49502,14808,0.01401,30828,32074,3417,153,38350,4220.0,29.3,0.035,0.013,0.25,0.105,11565,161200
855,95206,San Joaquin,Stockton,309228,13,French Camp; Kennedy; Stockton; Taft Mosswood,375476627,50918,64253,18185,0.021,39635,37691,4185,361,64250,443.2,30.7,0.08295,0.021,0.195,0.09705,18421,236300
856,95207,San Joaquin,Stockton,309228,13,Lincoln Village; Stockton,18793641,49647,67726,24980,0.034,43148,50536,4334,634,52269,7204.0,32.6,0.131,0.07,0.145,0.091,19957,269600
857,95209,San Joaquin,Stockton,309228,13,Stockton,21710373,81841,97064,29504,0.079,42397,59973,1471,1045,44980,5370.0,35.9,0.1539,0.067,0.084,0.086,13765,312600
858,95210,San Joaquin,Stockton,309228,13,Stockton,17147043,47142,61136,18867,0.024,26100,41842,3032,283,41509,6268.0,30.8,0.09,0.02,0.195,0.12103,12529,219600
859,95212,San Joaquin,Stockton,309228,13,Morada; Stockton,55851983,95759,107104,27443,0.08295,102981,63566,776,599,29426,1365.0,33.6,0.1909,0.076,0.059,0.063,7641,353300
860,95382,Stanislaus,Turlock,72904,121,Keyes; Turlock,27257611,72206,92301,33082,0.07,25424,41344,2340,945,38700,3678.0,36.4,0.217,0.109,0.075,0.058,13957,343900
861,95215,San Joaquin,Stockton,309228,13,Garden Acres; Kennedy; Stockton; Waterloo,245231265,46191,66887,18857,0.043,42397,34850,1679,287,24326,257.0,38.1,0.048,0.02301,0.165,0.096,7088,234500
862,95219,Contra Costa; San Joaquin,Stockton,309228,13,Stockton,146745266,83558,121023,45076,0.143,34833,72169,1137,1551,29270,516.5,37.3,0.23,0.1641,0.057,0.054,11438,384500
863,95231,San Joaquin,Stockton,309228,13,French Camp; Lathrop; Stockton,27431422,41935,60726,15110,0.021,42397,31958,196,16,5165,487.8,33.6,0.05603,0.012,0.091,0.108,941,316700
864,95240,San Joaquin,Lodi,65846,134,Lockeford; Lodi; Victor,214205961,50992,70505,24738,0.047,39183,43515,3542,780,48799,590.0,33.6,0.11206,0.043,0.156,0.085,17618,296100
865,90026,Los Angeles,Los Angeles,3966936,1,Los Angeles,10940041,65269,91250,36374,0.085,51379,39299,5379,2204,68906,16310.0,34.7,0.286,0.118,0.1609,0.06396,27689,838400
866,95242,San Joaquin,Lodi,65846,134,Lodi; Terminous,248733167,73083,102762,40010,0.08,39183,49295,1315,803,26409,275.0,41.9,0.1539,0.09705,0.035,0.042,10470,380200
867,95304,San Joaquin,Tracy,90675,88,Lathrop; Mountain House; Tracy,413068401,98088,134812,36676,0.1539,101369,40179,549,580,14282,89.5,37.2,0.1371,0.043,0.061,0.06396,4158,578100
868,95313,Stanislaus,Modesto,212616,19,Crows Landing; Modesto,133385237,52105,72582,25475,0.058,49631,41607,73,26,1305,25.3,36.1,0.12396,0.006,0.058,0.05103,462,430800
869,95330,San Joaquin,Manteca,79129,110,Lathrop; Manteca,55728425,85092,96114,25256,0.043,55396,46602,632,243,22760,1058.0,32.1,0.143,0.043,0.091,0.067,5978,359300
870,95336,San Joaquin,Manteca,79129,110,Manteca; Stockton,99172472,64164,81347,27237,0.047,62632,47321,2375,723,47855,1250.0,37.5,0.10205,0.039,0.099,0.09204,16194,360800
871,95336,San Joaquin,Stockton,309228,13,Manteca; Stockton,99172472,64164,81347,27237,0.047,62632,47321,2375,723,47855,1250.0,37.5,0.10205,0.039,0.099,0.09204,16194,360800
872,95337,San Joaquin,Manteca,79129,110,Manteca,117669006,83933,98932,31346,0.086,52500,49922,1660,1037,39177,862.5,35.0,0.131,0.06396,0.072,0.069,12603,418100
873,95340,Merced,Merced,82662,102,Bear Creek; Merced; Tuttle; University of California-Merced,102899941,55470,81933,28890,0.084,30150,65198,2811,989,35827,902.0,32.6,0.1321,0.114,0.165,0.1589,12654,272800
874,95341,Merced,Merced,82662,102,McSwain; Merced; Tuttle,387402710,40802,63709,17303,0.04,15243,37963,2435,337,33090,221.2,27.8,0.063,0.017,0.3079,0.11896,8952,199700
875,95348,Merced,Merced,82662,102,Franklin; Merced,123034488,48505,62446,20370,0.024,22696,41852,2913,255,34002,716.0,28.4,0.105,0.07104,0.1741,0.11896,11144,243200
876,95350,Stanislaus,Modesto,212616,19,Modesto,23058867,53604,70539,26834,0.03099,38438,42843,4201,618,54210,6090.0,36.6,0.122,0.052,0.116,0.08203,20726,265000
877,95351,Stanislaus,Modesto,212616,19,Airport; Bystrom; Ceres; Modesto; Rouse; West Modesto,23008787,41309,53103,15474,0.01599,31064,34214,3814,209,48542,5464.0,29.4,0.06,0.015,0.223,0.141,14124,196300
878,95354,Stanislaus,Modesto,212616,19,Airport; Modesto,18897797,50226,65429,24216,0.02199,29375,37933,2238,199,24923,3416.0,34.1,0.117,0.038,0.144,0.11896,9461,256000
879,95355,Stanislaus,Modesto,212616,19,Modesto,24550547,66719,86686,32083,0.061,41395,49336,3091,1299,59621,6290.0,39.3,0.151,0.07697,0.08,0.07697,22086,315700
880,95356,Stanislaus,Modesto,212616,19,Del Rio; Modesto; Salida,58854174,70699,98106,35250,0.08704,44583,53350,1561,993,32622,1436.0,37.9,0.167,0.09705,0.068,0.058,11861,341100
881,95357,Stanislaus,Modesto,212616,19,Empire; Modesto; Riverbank,103185511,73304,90220,28623,0.069,49631,57847,433,252,11765,295.2,37.2,0.122,0.047,0.089,0.061,3816,301400
882,95358,Stanislaus,Modesto,212616,19,Bret Harte; Ceres; Cowan; Modesto; Parklawn; Riverdale Park; Salida; West Modesto,308249081,60987,77444,21993,0.04898,64920,55396,1538,434,32524,273.2,30.5,0.08795,0.029,0.147,0.12,9109,257600
883,95366,San Joaquin,Manteca,79129,110,Manteca; Ripon,89082586,84898,105524,37045,0.1,51058,51991,720,615,17909,520.5,39.8,0.157,0.076,0.08295,0.05,6470,457400
884,95368,Stanislaus,Modesto,212616,19,Modesto; Salida,8572334,82928,89665,26602,0.029,97642,46404,437,115,14041,4244.0,29.6,0.11896,0.02802,0.039,0.072,4042,302100
885,95376,San Joaquin,Tracy,90675,88,Tracy,19764690,82390,97309,29417,0.084,41979,56408,1614,1365,55655,7292.0,33.2,0.131,0.04102,0.076,0.054,16877,397200
886,95377,Alameda; San Joaquin,Tracy,90675,88,Tracy,279819640,111076,122372,34916,0.134,71674,71980,557,1183,32091,297.0,35.7,0.216,0.078,0.038,0.05103,9000,491600
887,95380,Merced; Stanislaus,Turlock,72904,121,Delhi; Turlock,194421153,46580,64737,22623,0.02802,41522,34140,3857,406,42866,571.0,32.0,0.10297,0.04398,0.1641,0.09,15154,274500
888,95401,Sonoma,Santa Rosa,179701,25,Santa Rosa,53419794,75290,100021,36399,0.081,45536,59677,1702,1102,38839,1883.0,37.4,0.163,0.105,0.081,0.05,14447,470700
889,95403,Sonoma,Santa Rosa,179701,25,Fulton; Larkfield-Wikiup; Santa Rosa; Windsor,57047830,75954,95621,35555,0.07,83424,61133,2231,1130,45096,2047.0,37.4,0.17,0.08795,0.059,0.04,17064,524500
890,95404,Sonoma,Santa Rosa,179701,25,Larkfield-Wikiup; Santa Rosa,207150378,81427,110375,45540,0.115,18293,60585,2156,1876,40497,506.2,41.6,0.272,0.156,0.075,0.04898,17558,677800
891,95405,Sonoma,Santa Rosa,179701,25,Santa Rosa,14183939,89876,109470,44312,0.09296,68750,65563,842,757,21082,3850.0,45.9,0.262,0.2,0.042,0.043,8850,613400
892,95407,Sonoma,Santa Rosa,179701,25,Rohnert Park; Santa Rosa,58755875,63981,77384,24719,0.026,21632,43620,1946,337,42026,1852.0,33.4,0.099,0.038,0.095,0.054,13141,424000
893,95409,Sonoma,Santa Rosa,179701,25,Santa Rosa,99401136,75571,108256,49670,0.1371,52708,62386,1621,1685,27186,708.5,53.3,0.2559,0.197,0.024,0.04602,13283,632300
894,95472,Sonoma,Santa Rosa,179701,25,Graton; Occidental; Santa Rosa; Sebastopol,179074640,92674,117328,48940,0.143,48390,77772,1494,1785,30736,444.5,51.5,0.276,0.192,0.03099,0.05,13560,804400
895,95757,Sacramento,Elk Grove,170825,30,Elk Grove; Franklin,156581954,105390,123106,36134,0.14,63750,72560,1268,2009,50727,839.0,36.1,0.286,0.131,0.055,0.038,14684,456700
896,95608,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Carmichael; Rancho Cordova,33697966,64059,94146,39428,0.09,46635,60609,4727,2302,62539,4810.0,41.7,0.2059,0.141,0.106,0.065,26915,397400
897,95608,Sacramento,Carmichael,64454,142,Arden-Arcade; Carmichael; Rancho Cordova,33697966,64059,94146,39428,0.09,46635,60609,4727,2302,62539,4810.0,41.7,0.2059,0.141,0.106,0.065,26915,397400
898,95608,Sacramento,Rancho Cordova,73147,120,Arden-Arcade; Carmichael; Rancho Cordova,33697966,64059,94146,39428,0.09,46635,60609,4727,2302,62539,4810.0,41.7,0.2059,0.141,0.106,0.065,26915,397400
899,95610,Sacramento,Citrus Heights,87373,94,Citrus Heights; Orangevale,20274576,61461,77567,30925,0.037,38125,53346,2919,668,46305,5916.0,36.5,0.1589,0.055,0.08295,0.06198,18589,331400
900,95616,Yolo,Davis,68543,127,Davis; University of California-Davis,71375438,55510,92279,31751,0.12396,17796,96193,5092,2138,52212,1895.0,22.9,0.319,0.424,0.065,0.068,18246,672300
901,95618,Solano; Yolo,Davis,68543,127,Davis,90471925,93643,132665,47417,0.2191,19677,86949,1627,2123,27519,788.0,31.7,0.305,0.4219,0.076,0.047,10233,665200
902,95621,Sacramento,Citrus Heights,87373,94,Antelope; Citrus Heights; Foothill Farms,17600476,63214,75299,30807,0.03099,39485,45867,2545,510,41740,6144.0,39.7,0.1329,0.061,0.07,0.06198,16945,268000
903,95624,Sacramento,Elk Grove,170825,30,Elk Grove; Florin,113923478,93090,115141,36273,0.115,32389,69661,2199,2291,65948,1499.0,37.9,0.225,0.08704,0.06604,0.061,20621,399600
904,95628,Sacramento,Carmichael,64454,142,Carmichael; Fair Oaks; Orangevale,33244957,86181,115560,46675,0.1421,36555,73605,1717,2278,40855,3182.0,45.4,0.263,0.158,0.05,0.047,16934,437200
905,95630,Sacramento,Folsom,78159,113,Folsom,71696376,114405,132609,47874,0.1941,47163,59912,2594,5396,78159,2824.0,40.7,0.306,0.2059,0.039,0.03099,28775,524100
906,95650,Placer,Rocklin,64835,139,Granite Bay; Lincoln; Loomis; Penryn; Rocklin,63861153,102107,139076,51922,0.19,63000,84028,449,1022,14808,600.5,48.0,0.255,0.12396,0.039,0.03,5688,637700
907,95655,Sacramento,Rancho Cordova,73147,120,Mather; Rancho Cordova,24645147,86486,99934,34797,0.07697,43743,85577,226,108,4156,436.8,36.4,0.2559,0.096,0.06198,0.086,1482,358800
908,95660,Sacramento,Sacramento,500930,6,Foothill Farms; McClellan Park; North Highlands; Sacramento,16140097,45845,60251,19023,0.01599,30977,38503,2454,174,35461,5692.0,31.1,0.081,0.026,0.218,0.04602,10987,209500
909,95670,Sacramento,Rancho Cordova,73147,120,Gold River; Rancho Cordova,32700052,67015,86450,33419,0.065,41221,57981,3426,1339,55558,4400.0,36.7,0.217,0.096,0.10297,0.073,21653,320000
910,95673,Sacramento,Sacramento,500930,6,Elverta; Rio Linda; Sacramento,41915524,70876,78649,24480,0.03302,117708,57813,795,166,16636,1028.0,36.8,0.106,0.03,0.10706,0.05,5173,274400
911,95677,Placer,Rocklin,64835,139,Loomis; Rocklin; Roseville,22960454,87742,103678,39121,0.12103,42407,57500,1385,1131,25477,2874.0,38.6,0.2642,0.138,0.05603,0.048,9834,426300
912,95677,Placer,Roseville,135637,43,Loomis; Rocklin; Roseville,22960454,87742,103678,39121,0.12103,42407,57500,1385,1131,25477,2874.0,38.6,0.2642,0.138,0.05603,0.048,9834,426300
913,95678,Placer,Roseville,135637,43,Roseville,28068429,73253,91553,36405,0.078,56510,51508,2193,1252,42053,3880.0,37.0,0.251,0.10297,0.073,0.04602,17062,367000
914,95683,Sacramento,Rancho Cordova,73147,120,Rancho Cordova; Rancho Murieta,235131406,108338,127095,52346,0.14,43743,78138,227,360,6326,69.7,50.1,0.296,0.193,0.042,0.035,2660,483600
915,95687,Solano,Fairfield,115282,54,Elmira; Fairfield; Vacaville,112694487,86056,103345,34285,0.09,56339,55207,2585,1995,69060,1587.0,37.8,0.143,0.072,0.04398,0.042,23314,408400
916,95687,Solano,Vacaville,98875,76,Elmira; Fairfield; Vacaville,112694487,86056,103345,34285,0.09,56339,55207,2585,1995,69060,1587.0,37.8,0.143,0.072,0.04398,0.042,23314,408400
917,95688,Solano,Vacaville,98875,76,Allendale; Hartley; Vacaville,210258243,94863,115223,41856,0.1329,52222,83583,1219,1766,37260,459.0,39.1,0.183,0.09796,0.061,0.053,13849,476600
918,95742,Sacramento,Folsom,78159,113,Folsom; Rancho Cordova,128872192,132636,135443,40741,0.1709,47163,74773,234,622,12472,250.8,34.5,0.285,0.146,0.05,0.06396,3645,422600
919,95742,Sacramento,Rancho Cordova,73147,120,Folsom; Rancho Cordova,128872192,132636,135443,40741,0.1709,43743,74773,234,622,12472,250.8,34.5,0.285,0.146,0.05,0.06396,3645,422600
920,95746,Placer,Roseville,135637,43,Granite Bay; Roseville,45688374,147201,203026,71467,0.3481,51277,82463,616,2919,23934,1357.0,45.9,0.3179,0.251,0.027,0.04398,8580,765600
921,95747,Placer,Roseville,135637,43,Roseville,121049377,105431,124285,44114,0.1539,52059,56998,2557,3573,66931,1432.0,39.5,0.3171,0.134,0.06198,0.048,24093,467200
922,95758,Sacramento,Elk Grove,170825,30,Elk Grove; Sacramento,33338334,85221,99677,33626,0.07,39417,64386,2439,1512,65811,5110.0,37.4,0.245,0.12103,0.067,0.06604,22334,369200
923,95758,Sacramento,Sacramento,500930,6,Elk Grove; Sacramento,33338334,85221,99677,33626,0.07,39417,64386,2439,1512,65811,5110.0,37.4,0.245,0.12103,0.067,0.06604,22334,369200
924,95765,Placer,Rocklin,64835,139,Rocklin; Roseville,31917341,108188,127121,42759,0.158,40663,60830,954,2044,39214,3182.0,36.6,0.336,0.172,0.026,0.04,13227,512900
925,95765,Placer,Roseville,135637,43,Rocklin; Roseville,31917341,108188,127121,42759,0.158,40663,60830,954,2044,39214,3182.0,36.6,0.336,0.172,0.026,0.04,13227,512900
926,95811,Sacramento,Sacramento,500930,6,Sacramento,7363084,59254,85945,49281,0.094,25813,55625,942,325,6294,2214.0,32.0,0.3608,0.178,0.265,0.052,3928,517000
927,95814,Sacramento,Sacramento,500930,6,Sacramento,3616890,33938,60959,36281,0.04,30781,15733,2882,268,11908,8530.0,34.0,0.2742,0.1271,0.234,0.068,7492,472700
928,95815,Sacramento,Sacramento,500930,6,Sacramento,20465878,34583,51153,19476,0.02301,38992,27319,3454,210,25673,3248.0,32.3,0.09,0.055,0.246,0.11896,10377,211300
929,95816,Sacramento,Sacramento,500930,6,Sacramento,5301360,72270,94952,56351,0.09,45764,44219,1571,896,17199,8400.0,34.6,0.3792,0.259,0.04,0.042,10565,574700
930,95817,Sacramento,Sacramento,500930,6,Sacramento,5933960,50925,64130,29557,0.02802,14732,18768,1947,171,13758,6004.0,35.5,0.246,0.13,0.136,0.063,6575,330600
931,95818,Sacramento,Sacramento,500930,6,Sacramento,9901472,84908,112560,52663,0.152,30278,67583,1607,1508,21625,5656.0,39.2,0.315,0.262,0.10205,0.06198,10673,569700
932,95819,Sacramento,Sacramento,500930,6,Sacramento,8855233,106514,130263,52699,0.1891,26000,74599,755,1497,19890,5816.0,36.4,0.376,0.269,0.036,0.042,8394,568800
933,95820,Sacramento,Sacramento,500930,6,Fruitridge Pocket; Sacramento,13453321,51068,63963,23927,0.02199,45392,40691,3077,286,36437,7016.0,35.1,0.123,0.07,0.1489,0.099,13674,248200
934,95821,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; North Highlands; Sacramento,18522330,42456,66311,28633,0.038,32260,41630,4309,569,35812,5010.0,37.4,0.1741,0.091,0.19,0.089,15926,328700
935,95821,Sacramento,Sacramento,500930,6,Arden-Arcade; North Highlands; Sacramento,18522330,42456,66311,28633,0.038,32260,41630,4309,569,35812,5010.0,37.4,0.1741,0.091,0.19,0.089,15926,328700
936,95822,Sacramento,Sacramento,500930,6,Sacramento,21892190,57535,75396,28209,0.042,28511,42442,3556,670,44741,5292.0,38.1,0.158,0.086,0.118,0.08295,16975,307100
937,95823,Sacramento,Sacramento,500930,6,Florin; Parkway; Sacramento,30571507,47553,61970,19714,0.02301,30684,41507,5818,552,79440,6732.0,31.4,0.104,0.03198,0.1859,0.1,25022,244100
938,95824,Sacramento,Sacramento,500930,6,Lemon Hill; Parkway; Sacramento,10518250,38985,50637,16228,0.015,17639,32500,3028,138,30296,7460.0,32.7,0.06,0.015,0.251,0.096,9698,192500
939,95825,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Sacramento,12212460,40515,56125,25499,0.021,22238,36551,5251,341,37473,7948.0,32.1,0.228,0.106,0.27,0.10706,17233,298100
940,95828,Sacramento,Sacramento,500930,6,Florin; Sacramento,31909704,53229,67403,21747,0.027,38992,47683,4298,482,58717,4764.0,36.4,0.125,0.03099,0.173,0.111,18667,263500
941,95829,Sacramento,Sacramento,500930,6,Sacramento; Vineyard,53821813,93377,106429,32781,0.09,42333,64247,835,760,28264,1360.0,35.5,0.2109,0.08295,0.059,0.047,8668,381500
942,95830,Sacramento,Elk Grove,170825,30,Elk Grove; Vineyard,33562382,101786,143932,54344,0.217,45185,42125,19,56,734,56.6,54.6,0.1759,0.1991,0.048,0.021,284,603300
943,95831,Sacramento,Sacramento,500930,6,Freeport; Sacramento,18199581,79368,102347,44916,0.101,29300,70699,2319,1855,43094,6132.0,43.8,0.2979,0.1759,0.048,0.04602,19303,417700
944,95832,Sacramento,Sacramento,500930,6,Freeport; Sacramento,21652499,47341,56910,16297,0.01,38992,33750,772,33,12114,1449.0,29.7,0.08203,0.029,0.19,0.1271,3260,261400
945,95841,Sacramento,Sacramento,500930,6,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,36295,2056,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
946,95864,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Sacramento,16397934,105849,153851,62527,0.225,33176,81538,850,2102,23352,3688.0,46.4,0.304,0.249,0.04398,0.04398,9916,587000
947,95864,Sacramento,Sacramento,500930,6,Arden-Arcade; Sacramento,16397934,105849,153851,62527,0.225,33176,81538,850,2102,23352,3688.0,46.4,0.304,0.249,0.04398,0.04398,9916,587000
948,95926,Butte,Chico,94529,81,Chico,19815709,49520,73632,28547,0.06,14095,53457,4304,893,40000,5228.0,27.6,0.234,0.1489,0.1421,0.089,16834,332600
949,95838,Sacramento,Sacramento,500930,6,McClellan Park; Sacramento,23528636,48416,62299,19042,0.02199,35208,41971,2466,246,39053,4300.0,31.0,0.095,0.021,0.193,0.069,12000,227800
950,95841,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,36295,2056,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
951,95841,Sacramento,Carmichael,64454,142,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,36295,2056,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
952,95841,Sacramento,Citrus Heights,87373,94,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,36295,2056,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
953,90004,Los Angeles,Los Angeles,3966936,1,Los Angeles,7894528,49675,84325,32090,0.08203,31944,35679,4831,1804,60541,19860.0,35.2,0.255,0.095,0.144,0.04602,25192,1063200
954,90005,Los Angeles,Los Angeles,3966936,1,Los Angeles,2807558,38491,54841,24267,0.036,27961,19636,5328,598,39732,36640.0,35.6,0.229,0.084,0.215,0.05603,18291,777100
955,90006,Los Angeles,Los Angeles,3966936,1,Los Angeles,4972251,37072,50157,17791,0.013,40221,21366,6129,259,59576,31040.0,34.1,0.151,0.039,0.2379,0.07,21124,608600
956,90007,Los Angeles,Los Angeles,3966936,1,Los Angeles,6389840,27406,52447,17808,0.018,10729,19784,5485,213,42433,17200.0,24.3,0.1759,0.09,0.232,0.12396,13038,622600
957,90033,Los Angeles,Los Angeles,3966936,1,Los Angeles,8462418,38266,50344,15210,0.01599,28158,23514,4402,217,49155,15050.0,31.1,0.089,0.03,0.272,0.057,14133,434200
958,90034,Los Angeles,Los Angeles,3966936,1,Los Angeles,8059573,75714,98799,48244,0.091,47571,48750,3574,2306,53861,17310.0,34.0,0.343,0.232,0.059,0.04602,27848,983300
959,90035,Los Angeles,Los Angeles,3966936,1,Los Angeles,5304338,89337,136176,60302,0.1841,51659,44344,1813,2175,27272,13320.0,36.3,0.3682,0.265,0.045,0.037,13857,1094900
960,90036,Los Angeles,Los Angeles,3966936,1,Los Angeles,6398098,80539,119531,59781,0.151,43086,65142,2884,2810,37965,15370.0,34.8,0.4268,0.259,0.053,0.052,20852,1504000
961,90015,Los Angeles,Los Angeles,3966936,1,Los Angeles,4430399,43890,80234,37408,0.105,18043,17643,3351,1080,22651,13240.0,31.9,0.241,0.152,0.235,0.06198,11655,705000
