zip_code,tag_percentage
93703,"{'Neighbors': 0.0571, 'Dog Friendly': 0.1, 'Community': 0.0286, 'Food': 0.0286, 'Friendly': 0.0571, 'Nice': 0.0143, 'Schools': 0.0286, 'Shopping': 0.0286, 'Walking': 0.0571, 'Yards': 0.0143, 'Convenient': 0.0286, 'Clean': 0.0571, 'Peaceful': 0.0571, 'Trees': 0.0143, 'Birds': 0.0286, 'Diversity': 0.0286, 'Downtown': 0.0143, 'Family Friendly': 0.0571, 'Walkability': 0.0429, 'Pleasant': 0.0143, 'Freeway Access': 0.0571, 'Quiet': 0.0571, 'Kids': 0.0286, 'Restaurants': 0.0286, 'Privacy': 0.0143, 'Safe': 0.0143, 'Houses': 0.0143, 'Sidewalks': 0.0143, 'Stores': 0.0143}"
93704,"{'Dog Friendly': 0.0875, 'Nice': 0.025, 'Walking': 0.0625, 'Community': 0.0125, 'Family Friendly': 0.0625, 'Friendly': 0.0375, 'Kids': 0.0125, 'Landscaping': 0.0125, 'Neighbors': 0.0625, 'Open': 0.0125, 'Peaceful': 0.0625, 'Quiet': 0.05, 'Walkability': 0.0625, 'Convenient': 0.025, 'Freeway Access': 0.0125, 'Mature': 0.025, 'Pleasant': 0.025, 'Safe': 0.0375, 'Atmosphere': 0.0125, 'Beautiful': 0.05, 'Clean': 0.0375, 'Proximity': 0.0125, 'Creek': 0.0125, 'Hiking': 0.0125, 'Lake': 0.0125, 'Nature': 0.0125, 'River': 0.0125, 'Trees': 0.025, 'Wildlife': 0.0125, 'Well Maintained': 0.025, 'Architecture': 0.0125, 'Charm': 0.025, 'Historic': 0.025, 'Houses': 0.0125}"
93705,"{'Peaceful': 0.0599, 'Quiet': 0.0645, 'Mature': 0.0184, 'Family Friendly': 0.0783, 'Freeway Access': 0.023, 'Walkability': 0.0369, 'Dog Friendly': 0.0737, 'Nice': 0.023, 'Clean': 0.0691, 'Food': 0.0276, 'Friendly': 0.0737, 'Safe': 0.0369, 'Community': 0.0276, 'Convenient': 0.0184, 'Large': 0.0046, 'Parks': 0.0369, 'Walking': 0.0369, 'Neighbors': 0.0461, 'Welcoming': 0.0184, 'Beautiful': 0.0138, 'Trees': 0.0092, 'Beach': 0.0046, 'Birds': 0.0046, 'Creek': 0.0046, 'Diversity': 0.0138, 'Hills': 0.0046, 'Lake': 0.0046, 'Pleasant': 0.0092, 'Schools': 0.023, 'Shopping': 0.0184, 'Sidewalks': 0.0138, 'Architecture': 0.0046, 'Charm': 0.0046, 'Downtown': 0.0046, 'Kids': 0.0138, 'Landscaping': 0.0046, 'Houses': 0.0046, 'Restaurants': 0.0184, 'Stores': 0.0138, 'Events': 0.0046, 'Different': 0.0046, 'Gated': 0.0092, 'Nature': 0.0046, 'Transportation': 0.0046, 'Well Maintained': 0.0046}"
93706,"{'Peaceful': 0.0523, 'Walkability': 0.0131, 'Community': 0.0327, 'Walking': 0.0327, 'Beautiful': 0.0261, 'Clean': 0.0654, 'Quiet': 0.0588, 'Dog Friendly': 0.0588, 'Family Friendly': 0.0654, 'Neighbors': 0.0327, 'Freeway Access': 0.0261, 'Restaurants': 0.0065, 'Safe': 0.0261, 'Birds': 0.0196, 'Food': 0.0392, 'Gardens': 0.0196, 'Hills': 0.0065, 'Landscaping': 0.0196, 'Houses': 0.0131, 'Well Maintained': 0.0065, 'Friendly': 0.0588, 'Kids': 0.0131, 'Large': 0.0131, 'Mature': 0.0065, 'Privacy': 0.0261, 'Small': 0.0065, 'Trees': 0.0196, 'Agriculture': 0.0065, 'Almonds': 0.0065, 'Chinese At The Letters': 0.0065, 'Traffic': 0.0065, 'View': 0.0065, 'Welcoming': 0.0261, 'Open': 0.0261, 'Schools': 0.0065, 'Atmosphere': 0.0065, 'Bay': 0.0065, 'Beach': 0.0131, 'Different': 0.0131, 'Eclectic': 0.0065, 'Nice': 0.0131, 'Rural': 0.0196, 'Yards': 0.0065, 'Diversity': 0.0261, 'Gated': 0.0065, 'Nature': 0.0065, 'Events': 0.0065, 'Downtown': 0.0065, 'Parks': 0.0065}"
93710,"{'Convenient': 0.0111, 'Atmosphere': 0.0278, 'Events': 0.0111, 'Food': 0.0056, 'Location': 0.0111, 'Quiet': 0.0778, 'Well Maintained': 0.0389, 'Clean': 0.0833, 'Diversity': 0.0056, 'Dog Friendly': 0.0833, 'Walkability': 0.0278, 'Family Friendly': 0.0722, 'Peaceful': 0.0833, 'Neighbors': 0.0667, 'Friendly': 0.0944, 'Mature': 0.0278, 'Safe': 0.05, 'Community': 0.0222, 'Yards': 0.0056, 'Welcoming': 0.0111, 'Kids': 0.0111, 'Pleasant': 0.0222, 'Shopping': 0.0111, 'Proximity': 0.0056, 'Freeway Access': 0.0167, 'Beautiful': 0.0278, 'Houses': 0.0056, 'Large': 0.0056, 'Open': 0.0056, 'Parks': 0.0056, 'Restaurants': 0.0111, 'Schools': 0.0111, 'Walking': 0.0111, 'Charm': 0.0111, 'Bay': 0.0056, 'Beach': 0.0056, 'Birds': 0.0056, 'Nice': 0.0056}"
93711,"{'Convenient': 0.0179, 'Dog Friendly': 0.0714, 'Quiet': 0.0714, 'Walkability': 0.0759, 'Peaceful': 0.0804, 'Clean': 0.067, 'Safe': 0.0312, 'Neighbors': 0.058, 'Beautiful': 0.067, 'Family Friendly': 0.067, 'Friendly': 0.0536, 'Secluded': 0.0045, 'Architecture': 0.0045, 'Birds': 0.0089, 'Community': 0.0179, 'Eclectic': 0.0089, 'Mature': 0.0357, 'Well Maintained': 0.058, 'Houses': 0.0134, 'Walking': 0.0268, 'Landscaping': 0.0134, 'Pleasant': 0.0179, 'Restaurants': 0.0089, 'Trees': 0.0179, 'Welcoming': 0.0089, 'Charm': 0.0268, 'Atmosphere': 0.0089, 'Food': 0.0089, 'Lake': 0.0045, 'Privacy': 0.0045, 'Proximity': 0.0045, 'Nice': 0.0089, 'Kids': 0.0045, 'Large': 0.0045, 'Shopping': 0.0045, 'Freeway Access': 0.0045, 'Stores': 0.0045, 'Sidewalks': 0.0045}"
93720,"{'Family Friendly': 0.0787, 'Friendly': 0.0669, 'Walkability': 0.0551, 'Well Maintained': 0.0551, 'Clean': 0.0945, 'Neighbors': 0.0433, 'Peaceful': 0.0709, 'Dog Friendly': 0.0787, 'Restaurants': 0.0157, 'Safe': 0.0512, 'Walking': 0.0433, 'Community': 0.0276, 'Beautiful': 0.0118, 'Pleasant': 0.0118, 'Quiet': 0.0709, 'Security': 0.0039, 'Shopping': 0.0197, 'Nice': 0.0118, 'Freeway Access': 0.0079, 'Running': 0.0039, 'Sidewalks': 0.0079, 'Trees': 0.0079, 'Welcoming': 0.0079, 'Gated': 0.0079, 'Schools': 0.0079, 'Atmosphere': 0.0118, 'Kids': 0.0197, 'Convenient': 0.0236, 'Diversity': 0.0039, 'Food': 0.0197, 'Birds': 0.0079, 'Landscaping': 0.0079, 'Location': 0.0118, 'Parks': 0.0118, 'Quaint': 0.0039, 'Small': 0.0039, 'Surroundings': 0.0039, 'Privacy': 0.0039, 'Mature': 0.0039}"
93721,"{'Community': 0.1, 'Mature': 0.0167, 'Neighbors': 0.0333, 'Quiet': 0.0333, 'Charm': 0.0167, 'Historic': 0.0333, 'Peaceful': 0.0333, 'Privacy': 0.0167, 'Secluded': 0.0167, 'Downtown': 0.0667, 'Freeway Access': 0.0667, 'Gated': 0.0333, 'Kids': 0.0167, 'Architecture': 0.0667, 'Atmosphere': 0.05, 'Clean': 0.0167, 'Convenient': 0.0667, 'Friendly': 0.0667, 'Beautiful': 0.0167, 'Dog Friendly': 0.05, 'Food': 0.0333, 'Location': 0.0167, 'Diversity': 0.0333, 'Proximity': 0.0167, 'Urban': 0.0167, 'Events': 0.0333, 'Walkability': 0.0167, 'Walking': 0.0167}"
93722,"{'Dog Friendly': 0.0731, 'Freeway Access': 0.0334, 'Quiet': 0.0543, 'Walkability': 0.0313, 'Walking': 0.0334, 'Community': 0.0376, 'Food': 0.0251, 'Friendly': 0.0814, 'Gated': 0.0104, 'Neighbors': 0.0605, 'Beautiful': 0.023, 'Peaceful': 0.0772, 'Well Maintained': 0.0271, 'Clean': 0.0689, 'Different': 0.0021, 'Family Friendly': 0.0898, 'Nature': 0.0042, 'Diversity': 0.0271, 'Running': 0.0042, 'Small': 0.0063, 'Proximity': 0.0042, 'Safe': 0.0292, 'Gardens': 0.0021, 'Pleasant': 0.0313, 'Welcoming': 0.0188, 'Convenient': 0.0104, 'Kids': 0.0209, 'Houses': 0.0021, 'Restaurants': 0.0125, 'River': 0.0021, 'Atmosphere': 0.0084, 'Nice': 0.0125, 'Stores': 0.0063, 'Events': 0.0042, 'Parks': 0.0104, 'Hills': 0.0021, 'Landscaping': 0.0042, 'Mature': 0.0063, 'Schools': 0.0084, 'Security': 0.0042, 'Shopping': 0.0084, 'Location': 0.0021, 'Privacy': 0.0042, 'Trees': 0.0021, 'Golf': 0.0021, 'Trails': 0.0042, 'Birds': 0.0021, 'Sidewalks': 0.0042}"
93723,"{'Freeway Access': 0.0638, 'Large': 0.0213, 'Nature': 0.0213, 'Open': 0.0426, 'Peaceful': 0.1064, 'Privacy': 0.0213, 'Rural': 0.0213, 'Secluded': 0.0213, 'Community': 0.0426, 'Family Friendly': 0.0851, 'Neighbors': 0.0638, 'Pleasant': 0.0426, 'Quiet': 0.0638, 'Safe': 0.0426, 'Walkability': 0.0213, 'Welcoming': 0.0213, 'Clean': 0.0426, 'Dog Friendly': 0.0426, 'Friendly': 0.0426, 'Walking': 0.0426, 'Well Maintained': 0.0426, 'Atmosphere': 0.0213, 'Beautiful': 0.0213, 'Architecture': 0.0213, 'Kids': 0.0213}"
93725,"{'Family Friendly': 0.1111, 'Open': 0.0247, 'Rural': 0.037, 'Surroundings': 0.0123, 'Walking': 0.0123, 'Agriculture': 0.0123, 'les travaux': 0.0123, 'Schools': 0.0247, 'Clean': 0.0617, 'Diversity': 0.037, 'Dog Friendly': 0.0864, 'Freeway Access': 0.0247, 'Friendly': 0.0617, 'Parks': 0.0247, 'Restaurants': 0.0247, 'Large': 0.0123, 'Secluded': 0.0123, 'Traffic': 0.0123, 'Beautiful': 0.0123, 'Birds': 0.0123, 'Events': 0.0123, 'Food': 0.0123, 'Gardens': 0.0123, 'Neighbors': 0.0247, 'Pleasant': 0.0247, 'Safe': 0.037, 'Welcoming': 0.0123, 'Quiet': 0.037, 'Atmosphere': 0.0123, 'Well Maintained': 0.0123, 'Beach': 0.0123, 'Kids': 0.037, 'Landscaping': 0.0123, 'Mature': 0.0123, 'Nice': 0.0247, 'Community': 0.0247, 'Walkability': 0.0123, 'Hiking': 0.0123, 'Houses': 0.0123, 'Location': 0.0123}"
93726,"{'Atmosphere': 0.0099, 'Beautiful': 0.0132, 'Charm': 0.0099, 'Clean': 0.0329, 'Dog Friendly': 0.0658, 'Friendly': 0.0822, 'Kids': 0.0164, 'Safe': 0.0197, 'Welcoming': 0.0132, 'Well Maintained': 0.0099, 'Quiet': 0.0428, 'Neighbors': 0.0658, 'Peaceful': 0.0329, 'Walkability': 0.023, 'Convenient': 0.0296, 'Family Friendly': 0.0724, 'Large': 0.0033, 'Open': 0.0099, 'Birds': 0.0099, 'Diversity': 0.0329, 'Events': 0.0132, 'Freeway Access': 0.0592, 'Landscaping': 0.0033, 'Location': 0.0132, 'Community': 0.023, 'Sidewalks': 0.0099, 'Walking': 0.0197, 'Nice': 0.0329, 'Parks': 0.0197, 'Beach': 0.0099, 'Restaurants': 0.0329, 'Shopping': 0.0099, 'Mature': 0.0164, 'Schools': 0.0099, 'Food': 0.0296, 'Privacy': 0.0099, 'Trees': 0.0132, 'Yards': 0.0033, 'Pleasant': 0.0132, 'Stores': 0.0033, 'Creek': 0.0033, 'Hiking': 0.0033, 'Lake': 0.0033, 'Nature': 0.0066, 'Golf': 0.0033, 'Proximity': 0.0099, 'Running': 0.0033, 'Downtown': 0.0033, 'Gardens': 0.0066, 'Hills': 0.0033, 'Houses': 0.0066, 'Security': 0.0033, 'Urban': 0.0033}"
93727,"{'Clean': 0.0732, 'Dog Friendly': 0.0669, 'Freeway Access': 0.035, 'Well Maintained': 0.0159, 'Community': 0.035, 'Diversity': 0.035, 'Family Friendly': 0.0796, 'Friendly': 0.0701, 'Kids': 0.0287, 'Location': 0.0096, 'Open': 0.0032, 'Quiet': 0.0605, 'Surroundings': 0.0032, 'Walking': 0.0223, 'Charm': 0.0096, 'Convenient': 0.0191, 'Walkability': 0.0255, 'Neighbors': 0.0541, 'Atmosphere': 0.0318, 'Beautiful': 0.0159, 'Houses': 0.0127, 'Peaceful': 0.0637, 'Gated': 0.0096, 'Nice': 0.0255, 'Welcoming': 0.0318, 'Different': 0.0064, 'Security': 0.0064, 'Architecture': 0.0032, 'Events': 0.0064, 'Food': 0.0096, 'Gardens': 0.0064, 'Historic': 0.0032, 'Landscaping': 0.0096, 'Rural': 0.0032, 'Yards': 0.0032, 'Tranquilo': 0.0032, 'Running': 0.0032, 'Large': 0.0096, 'Mature': 0.0127, 'Pleasant': 0.0127, 'Restaurants': 0.0032, 'Shopping': 0.0032, 'Trees': 0.0032, 'Safe': 0.0255, 'Green': 0.0064, 'Nature': 0.0032, 'Secluded': 0.0064, 'Privacy': 0.0032, 'Birds': 0.0032, 'Schools': 0.0032, 'Stores': 0.0032}"
93728,"{'Historic': 0.075, 'Community': 0.05, 'Dog Friendly': 0.075, 'Friendly': 0.1, 'Restaurants': 0.025, 'Architecture': 0.05, 'Charm': 0.025, 'Diversity': 0.075, 'Events': 0.025, 'Freeway Access': 0.075, 'Downtown': 0.025, 'Family Friendly': 0.025, 'Convenient': 0.05, 'Houses': 0.025, 'Peaceful': 0.05, 'Neighbors': 0.05, 'Walking': 0.05, 'Quiet': 0.025, 'Pleasant': 0.025, 'Walkability': 0.05, 'Trees': 0.025, 'Schools': 0.025}"
93730,"{'Clean': 0.094, 'Family Friendly': 0.0855, 'Friendly': 0.0598, 'Neighbors': 0.0513, 'Safe': 0.0513, 'Schools': 0.0342, 'Dog Friendly': 0.0684, 'Peaceful': 0.0513, 'Quiet': 0.0684, 'Well Maintained': 0.0427, 'Beautiful': 0.0427, 'Atmosphere': 0.0256, 'Community': 0.0256, 'Architecture': 0.0085, 'Charm': 0.0171, 'Walkability': 0.0513, 'Convenient': 0.0256, 'Kids': 0.0085, 'Nice': 0.0171, 'Security': 0.0171, 'Events': 0.0085, 'Gated': 0.0171, 'Golf': 0.0085, 'Parks': 0.0171, 'Walking': 0.0427, 'Sidewalks': 0.0085, 'Location': 0.0085, 'Trails': 0.0085, 'Pleasant': 0.0085, 'Food': 0.0085, 'Houses': 0.0085, 'Landscaping': 0.0085}"
93901,"{'Family Friendly': 0.0736, 'Friendly': 0.0606, 'Neighbors': 0.0649, 'Dog Friendly': 0.0736, 'Peaceful': 0.0606, 'Quiet': 0.0649, 'Safe': 0.0476, 'Atmosphere': 0.0216, 'Beautiful': 0.0303, 'Clean': 0.0519, 'Location': 0.0216, 'Community': 0.026, 'Convenient': 0.0216, 'Schools': 0.026, 'Walkability': 0.0649, 'Proximity': 0.0087, 'Secluded': 0.0043, 'Weather': 0.0087, 'Diversity': 0.0087, 'Parks': 0.039, 'Well Maintained': 0.0173, 'Gated': 0.0043, 'Restaurants': 0.0216, 'Walking': 0.039, 'Shopping': 0.0087, 'Food': 0.0173, 'Welcoming': 0.0087, 'Charm': 0.013, 'Events': 0.0043, 'Houses': 0.013, 'Kids': 0.0087, 'Trees': 0.0087, 'Quaint': 0.0087, 'Sidewalks': 0.0087, 'Nice': 0.0043, 'Architecture': 0.0043, 'Downtown': 0.013, 'Stores': 0.013, 'Pleasant': 0.0043}"
93905,"{'Community': 0.0432, 'Family Friendly': 0.0647, 'Walkability': 0.0144, 'Diversity': 0.0288, 'Dog Friendly': 0.0719, 'Friendly': 0.0935, 'Neighbors': 0.0504, 'Atmosphere': 0.036, 'Beautiful': 0.0432, 'Charm': 0.0144, 'Clean': 0.0504, 'Kids': 0.0432, 'Mature': 0.0216, 'Peaceful': 0.036, 'Quiet': 0.0216, 'Surroundings': 0.0072, 'Open': 0.0288, 'Walking': 0.0216, 'Parks': 0.0216, 'Restaurants': 0.0144, 'Different': 0.0216, 'Freeway Access': 0.0072, 'Food': 0.0072, 'Gardens': 0.0144, 'Hiking': 0.0072, 'Landscaping': 0.0216, 'Nature': 0.0072, 'Ocean': 0.0072, 'Scenery': 0.0072, 'Nice': 0.0144, 'Convenient': 0.0072, 'Houses': 0.0144, 'Rural': 0.0072, 'View': 0.0072, 'Welcoming': 0.0072, 'Downtown': 0.0072, 'Events': 0.0072, 'Running': 0.0072, 'Shopping': 0.0072, 'Stores': 0.0072, 'Architecture': 0.0072, 'Birds': 0.0144, 'Creek': 0.0072, 'Gated': 0.0072, 'Safe': 0.0072, 'Historic': 0.0072, 'Weather': 0.0072, 'Location': 0.0072, 'Privacy': 0.0072, 'Proximity': 0.0072}"
93906,"{'Family Friendly': 0.0611, 'Quiet': 0.05, 'Community': 0.05, 'Schools': 0.0056, 'Dog Friendly': 0.0833, 'Neighbors': 0.0667, 'Privacy': 0.0111, 'Welcoming': 0.0111, 'Bay': 0.0111, 'Beach': 0.0167, 'Diversity': 0.0167, 'Parks': 0.0278, 'Sidewalks': 0.0111, 'Trees': 0.0056, 'Walking': 0.0444, 'Yards': 0.0056, 'Friendly': 0.0667, 'Peaceful': 0.0722, 'Pleasant': 0.0111, 'Safe': 0.0278, 'Well Maintained': 0.0167, 'Nice': 0.0167, 'Clean': 0.0444, 'Walkability': 0.0278, 'Beautiful': 0.0167, 'Creek': 0.0111, 'Atmosphere': 0.0111, 'Food': 0.0278, 'Shopping': 0.0111, 'Convenient': 0.0278, 'Location': 0.0222, 'Birds': 0.0111, 'Events': 0.0111, 'Restaurants': 0.0056, 'Stores': 0.0056, 'Landscaping': 0.0056, 'Gardens': 0.0056, 'Houses': 0.0111, 'Mature': 0.0111, 'Freeway Access': 0.0056, 'Hills': 0.0056, 'Kids': 0.0056, 'Large': 0.0056, 'Open': 0.0056, 'Rural': 0.0056, 'Proximity': 0.0111}"
93907,"{'Peaceful': 0.1, 'Pleasant': 0.0333, 'Beautiful': 0.05, 'Secluded': 0.0167, 'Clean': 0.05, 'Dog Friendly': 0.1, 'Privacy': 0.0167, 'Quiet': 0.0833, 'Safe': 0.0667, 'Trees': 0.05, 'Family Friendly': 0.05, 'Neighbors': 0.0333, 'Hills': 0.0167, 'Nature': 0.0333, 'Walking': 0.0333, 'Welcoming': 0.0167, 'Charm': 0.0167, 'Community': 0.0333, 'Diversity': 0.0167, 'Freeway Access': 0.0167, 'Microblading By Lena ': 0.0167, 'Walkability': 0.0333, 'Convenient': 0.0167, 'Kids': 0.0167, 'Friendly': 0.0333, 'Weather': 0.0167, 'Wildlife': 0.0167, 'Open': 0.0167}"
93908,"{'Beautiful': 0.0857, 'Dog Friendly': 0.0286, 'Food': 0.0143, 'Friendly': 0.0571, 'Neighbors': 0.0857, 'Peaceful': 0.0714, 'Pleasant': 0.0143, 'Quiet': 0.0571, 'View': 0.0143, 'Weather': 0.0714, 'Atmosphere': 0.0143, 'Privacy': 0.0143, 'Rural': 0.0286, 'Safe': 0.0429, 'Secluded': 0.0143, 'Surroundings': 0.0143, 'Nature': 0.0429, 'Trees': 0.0143, 'Hills': 0.0143, 'Wildlife': 0.0143, 'Family Friendly': 0.0429, 'Walkability': 0.0286, 'Walking': 0.0286, 'Birds': 0.0143, 'Clean': 0.0571, 'Creek': 0.0143, 'Community': 0.0286, 'Gardens': 0.0143, 'Houses': 0.0143, 'Location': 0.0143, 'Open': 0.0143, 'Hiking': 0.0143}"
94002,"{'Peaceful': 0.0889, 'Family Friendly': 0.0889, 'Beautiful': 0.0667, 'Clean': 0.0556, 'Trails': 0.0222, 'Hills': 0.0333, 'Safe': 0.0889, 'Walkability': 0.0444, 'Walking': 0.0333, 'Friendly': 0.1, 'Freeway Access': 0.0222, 'Location': 0.0111, 'Atmosphere': 0.0111, 'Diversity': 0.0111, 'Neighbors': 0.0556, 'Quiet': 0.0778, 'Dog Friendly': 0.0556, 'Trees': 0.0333, 'Convenient': 0.0222, 'Community': 0.0333, 'View': 0.0111, 'Nature': 0.0222, 'Welcoming': 0.0111}"
94014,"{'Clean': 0.05, 'Community': 0.03, 'Parks': 0.06, 'Peaceful': 0.06, 'Well Maintained': 0.02, 'Beautiful': 0.02, 'Family Friendly': 0.09, 'Friendly': 0.07, 'Quiet': 0.06, 'Walking': 0.05, 'Diversity': 0.02, 'Safe': 0.06, 'Hills': 0.02, 'Neighbors': 0.04, 'Freeway Access': 0.03, 'Dog Friendly': 0.04, 'Shopping': 0.02, 'Security': 0.01, 'Restaurants': 0.06, 'Convenient': 0.03, 'Nature': 0.01, 'Food': 0.07, 'Nice': 0.02, 'Beach': 0.01, 'Events': 0.01, 'Gardens': 0.01, 'Kids': 0.01, 'Trees': 0.01, 'Welcoming': 0.01}"
94015,"{'Family Friendly': 0.06, 'Quiet': 0.04, 'Safe': 0.08, 'Freeway Access': 0.06, 'Peaceful': 0.06, 'Dog Friendly': 0.06, 'Shopping': 0.04, 'Clean': 0.06, 'Food': 0.04, 'Walkability': 0.06, 'Convenient': 0.02, 'Diversity': 0.02, 'Friendly': 0.02, 'Neighbors': 0.04, 'Walking': 0.06, 'Beautiful': 0.04, 'Nature': 0.04, 'Atmosphere': 0.02, 'Bay': 0.02, 'Beach': 0.02, 'Birds': 0.02, 'Gardens': 0.02, 'Lake': 0.02, 'Hiking': 0.02, 'Location': 0.02, 'Ocean': 0.02, 'Parks': 0.02}"
94022,"{'Peaceful': 0.0811, 'Family Friendly': 0.0541, 'Quiet': 0.0541, 'Safe': 0.0514, 'Walkability': 0.0486, 'Clean': 0.0459, 'Friendly': 0.0486, 'Atmosphere': 0.0459, 'Weather': 0.0216, 'Welcoming': 0.0189, 'Beautiful': 0.0784, 'Diversity': 0.0081, 'Dog Friendly': 0.0595, 'Houses': 0.0027, 'Nice': 0.0054, 'Community': 0.0378, 'Convenient': 0.0108, 'Location': 0.0135, 'Neighbors': 0.027, 'Proximity': 0.0027, 'Downtown': 0.0054, 'Freeway Access': 0.0081, 'Charm': 0.0189, 'Walking': 0.0189, 'Kids': 0.0054, 'Trees': 0.0243, 'Wildlife': 0.0135, 'Open': 0.0216, 'Secluded': 0.0108, 'Trails': 0.0162, 'View': 0.0027, 'Birds': 0.0081, 'Hills': 0.0405, 'Rural': 0.0054, 'Privacy': 0.0108, 'Nature': 0.027, 'Hiking': 0.0135, 'Creek': 0.0054, 'Woods': 0.0027, 'Food': 0.0027, 'Landscaping': 0.0054, 'Parks': 0.0027, 'Restaurants': 0.0027, 'Running': 0.0027, 'Bay': 0.0027, 'Green': 0.0027, 'Scenery': 0.0027}"
94043,"{'Peaceful': 0.0556, 'Family Friendly': 0.0667, 'Walkability': 0.0444, 'Clean': 0.0667, 'Friendly': 0.0556, 'Quiet': 0.0556, 'Dog Friendly': 0.0778, 'Beautiful': 0.0222, 'Food': 0.0222, 'Parks': 0.0444, 'Birds': 0.0111, 'Community': 0.0444, 'Diversity': 0.0444, 'Downtown': 0.0111, 'Hiking': 0.0111, 'Landscaping': 0.0111, 'Nature': 0.0111, 'Neighbors': 0.0333, 'Safe': 0.0444, 'Welcoming': 0.0222, 'Sidewalks': 0.0222, 'Walking': 0.0444, 'Convenient': 0.0444, 'Freeway Access': 0.0556, 'Location': 0.0222, 'Schools': 0.0111, 'Restaurants': 0.0333, 'Trails': 0.0111}"
94061,"{'Peaceful': 0.1, 'Walking': 0.08, 'Friendly': 0.1, 'Food': 0.02, 'Parks': 0.04, 'Walkability': 0.1, 'Clean': 0.08, 'Family Friendly': 0.1, 'Weather': 0.06, 'Sidewalks': 0.02, 'Dog Friendly': 0.08, 'Community': 0.04, 'Safe': 0.08, 'Trees': 0.02, 'Quiet': 0.02, 'Neighbors': 0.06}"
94062,"{'Peaceful': 0.1, 'Beautiful': 0.1, 'Hills': 0.06, 'Dog Friendly': 0.1, 'Quiet': 0.08, 'Trees': 0.06, 'Safe': 0.1, 'Weather': 0.06, 'Friendly': 0.08, 'Nature': 0.02, 'Family Friendly': 0.06, 'Neighbors': 0.08, 'Walking': 0.02, 'Community': 0.02, 'Walkability': 0.02, 'Atmosphere': 0.02, 'Clean': 0.02}"
94063,"{'Peaceful': 0.05, 'Walking': 0.0857, 'Bay': 0.0143, 'Dog Friendly': 0.0786, 'Clean': 0.0429, 'Freeway Access': 0.0357, 'Quiet': 0.0071, 'Nature': 0.0071, 'Well Maintained': 0.0071, 'Safe': 0.0643, 'Friendly': 0.0929, 'Shopping': 0.0071, 'Community': 0.05, 'Family Friendly': 0.0857, 'Food': 0.0571, 'Stores': 0.0071, 'Kids': 0.0071, 'Walkability': 0.05, 'Restaurants': 0.0429, 'Downtown': 0.0214, 'Convenient': 0.0143, 'Trees': 0.0071, 'Diversity': 0.0429, 'Neighbors': 0.0214, 'Weather': 0.0214, 'Beautiful': 0.0143, 'Parks': 0.0286, 'Welcoming': 0.0143, 'Events': 0.0071, 'Charm': 0.0071, 'Nice': 0.0071}"
94065,"{'Peaceful': 0.0667, 'Safe': 0.0667, 'Family Friendly': 0.0667, 'Beautiful': 0.0667, 'Clean': 0.0667, 'Quiet': 0.0667, 'Schools': 0.0333, 'Walking': 0.1, 'Weather': 0.0333, 'Atmosphere': 0.0667, 'Bay': 0.0333, 'Walkability': 0.0333, 'Well Maintained': 0.0333, 'Architecture': 0.0333, 'Diversity': 0.0333, 'Dog Friendly': 0.0333, 'Freeway Access': 0.0333, 'Friendly': 0.0333, 'Parks': 0.0333, 'Pleasant': 0.0333, 'Running': 0.0333}"
94070,"{'Walkability': 0.0533, 'Friendly': 0.08, 'Peaceful': 0.0733, 'Dog Friendly': 0.0467, 'Parks': 0.04, 'Walking': 0.0333, 'Weather': 0.0267, 'Trees': 0.0067, 'Charm': 0.0067, 'Safe': 0.0867, 'Family Friendly': 0.0867, 'Community': 0.0733, 'Neighbors': 0.06, 'Clean': 0.0467, 'Restaurants': 0.0333, 'Welcoming': 0.0333, 'Schools': 0.0133, 'Food': 0.0267, 'Beautiful': 0.04, 'Hills': 0.0067, 'Hiking': 0.0067, 'Quiet': 0.0133, 'Convenient': 0.0133, 'Proximity': 0.0067, 'Downtown': 0.0133, 'Bay': 0.02, 'Events': 0.0067, 'Freeway Access': 0.0133, 'Golf': 0.0067, 'Kids': 0.0067, 'Nice': 0.0067, 'Open': 0.0067, 'Diversity': 0.0067}"
94080,"{'Dog Friendly': 0.0842, 'Food': 0.0368, 'Diversity': 0.0421, 'Walking': 0.0632, 'Family Friendly': 0.0895, 'Friendly': 0.0579, 'Freeway Access': 0.0632, 'Peaceful': 0.0632, 'Restaurants': 0.0316, 'Parks': 0.0474, 'Bay': 0.0053, 'Convenient': 0.0316, 'Transportation': 0.0105, 'Stores': 0.0053, 'Events': 0.0053, 'Clean': 0.0684, 'Quiet': 0.0684, 'Safe': 0.0526, 'Neighbors': 0.0316, 'Well Maintained': 0.0105, 'Community': 0.0421, 'Walkability': 0.0263, 'Schools': 0.0053, 'Hills': 0.0158, 'Atmosphere': 0.0105, 'Location': 0.0053, 'Hiking': 0.0053, 'Beautiful': 0.0053, 'Pleasant': 0.0053, 'Privacy': 0.0053, 'Welcoming': 0.0053}"
